Rapaport Trade Lot #,Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,Rapaport Trade Price,Rapaport Trade Discount %,Cash Price,Cash Price Discount %,BuyNow $/ct,BuyNow rap%,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Sarine Loupe,Report File Name,Report 2 File name,Website Link,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones,Tracr ID,Display Cert Number
110470714,HJDDMQ2141,G,Marquise,0.17,,SI1,,G,G,M,Y,5.87x2.81x1.76,,GIA,2205725453,,,4000,,3900,,,,62.6,58,TK,XTK,,Faceted,N,Pointed,,,,,GIA 2205725453,Pinpoints are not shown.,"Crystal,  Feather,  Cloud,  Chip,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,Yellow,Fancy Light,Orangey,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/25/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
110470767,HJDDMQ2145,G,Marquise,0.27,,VS1,,G,G,S,B,5.96x3.46x2.16,,GIA,6207725455,,,5700,,5500,,,,62.4,55,,,,Faceted,N,Pointed,,,,,GIA 6207725455,"The color of this stone changes temporarily when gently heated, or when left in darkness for a period of time and is known in the trade as ""CHAMELEON"". Pinpoints are not shown. Surface graining is not shown.","Crystal,  Feather,  Indented Natural,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Green,,None,,None,Green - Chameleon,Fancy Light,Grayish Yellowish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/25/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
110845872,HJDDMQ2137,G,Marquise,0.14,,,,,,,,5.03x2.62x1.77,,GIA,6204725451,,,7000,,6800,,,,,,,,,,,Pointed,,,,,GIA 6204725451,,, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Pink,,None,,None,Pink,Light,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/25/2019 00:00:00,Colored Diamond Identification and Origin Report,USA,,TRUE,1,,,1
110846080,HJDDHS2061,G,Rose,1.24,L,VS1,,EX,VG,N,,7.09x6.70x3.20,,,,,,3000,0.304,2500,0.087,,,,,M,VTK,,Faceted,N,Pointed,,,,,No,,, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,1,,,1
110846171,HJDDMQ2140,G,Marquise,0.17,,VS2,,VG,G,N,,5.70x3.03x1.79,,GIA,6204725456,,,6000,,5800,,,,59.1,57,TN,VTK,,Faceted,N,Pointed,,,,,GIA 6204725456,Surface graining is not shown.,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Pink,,None,,None,Pink,Faint,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/26/2019 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
111301479,HJDDRC2023,G,Rose,0.8,F,VS1,,VG,G,N,,7.14x7.44x1.99,,GIA,3325476668,,,4531,0.51,4301,0.434,,,,,VTN,TK,,Faceted,,Pointed,,,,,GIA 3325476668,,"Cloud,  Crystal,  Needle,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,4/11/2019 0:00,Diamond Dossier,,VNDDRC2185,FALSE,1,,,1
112895924,HJDDFC2158,G,Hexagonal,1.5,Y,VS2,,G,G,N,,8.50x6.43x2.87,,GIA,7346450200,,,3500,,3400,,,,44.7,67,XTK,XTK,,,N,Pointed,,,,,GIA 7346450200,Surface graining is not shown. Additional extra facets are not shown.,"Feather,  Extra Facet", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,01/30/2020 00:00:00,Diamond Grading Report,USA,,TRUE,1,,,1
112925235,HJDDRC2185,G,Rose,0.87,G,VS2,,G,G,N,,7.21x7.27x2.13,,GIA,2344705575,,,3908,0.563,3684,0.474,,,,,VTN,TK,,Faceted,,Pointed,,,,,GIA 2344705575,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/4/2020 0:00,Diamond Dossier,Hong Kong,VNDDRC2023,FALSE,1,,,1
113820271,HJRNG226 CU2186,G,Cushion Modified,5.34,,VS2,,VG,EX,M,B,9.96x9.85x6.63,,GIA,6183008687,,,,,,,,,67.3,56,STK,VTK,,Faceted,N,Pointed,,,,,GIA 6183008687,Additional clouds are not shown.,"Cloud,  Needle",Nice Open Color. Sweet Greenish Yellow. No Black. For more details Call / WhatsApp +852-69731885 Vipul,,None,,None,None,None,Yellow,Fancy Deep,Brownish Greenish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/27/2020 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
114139719,HJDDRS2191,G,Pear,1.3,N,VS1,,G,G,N,,10.41x6.72x2.12,,GIA,2354266784,,,2800,0.273,2400,0.091,,,31.5,64,TK,XTK,,Faceted,N,Pointed,,,,,GIA 2354266784,,"Feather,  Chip,  Natural,  Extra Facet", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Yellow,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,03/24/2020 00:00:00,Diamond Grading Report,Hong Kong,,TRUE,1,,,1
114139729,HJDDFC2190,G,Pentagonal,1.57,D,VVS1,,G,G,N,,10.61x8.87x1.89,Yes,GIA,7356266882,,,10296,-0.22,9900,-0.25,,,21.3,94,VTN,TN,,,N,Pointed,,,,,GIA 7356266882,,"Chip,  Feather,  Extra Facet", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,1.57Cts D VVS1 GIA Pentagonal Shape.jpg,,,,,,,,,,,,,,,,,03/25/2020 00:00:00,Diamond Grading Report,Hong Kong,,TRUE,1,,,1
114139731,HJDDPS2155,G,Pear,0.26,S,I1,,G,G,M,B,5.55x3.55x2.15,,GIA,2205738276,,,2100,,2000,,,,60.4,69,M,XTK,,Faceted,N,Pointed,,,,,GIA 2205738276,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Yellow,,,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/19/2019 00:00:00,Diamond Dossier,Hong Kong,,TRUE,1,,,1
114139741,HJRNG149,G,Radiant,2.31,,SI2,,VG,G,M,Y,8.80x6.35x4.80,,GIA,2205747484,,,5500,,5000,,,,75.7,63,TN,VTK,,,N,Pointed,,,,,GIA 2205747484,"Clouds, pinpoints and surface graining are not shown.","Crystal,  Feather,  Cavity,  Needle,  Natural,  Extra Facet",Stone in Ring Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Yellow,,None,None,None,Yellow,Fancy Light,Brownish,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/2/2019 0:00,Colored Diamond Grading Report,,,TRUE,1,,,1
114765648,HJDDRS2063,G,Pear,1.03,K,SI1,,VG,G,F,,9.30x6.09x2.33,,GIA,2336135872,,,2324,-0.032,2240,-0.067,,,38.2,55,M,VTK,,Faceted,N,Pointed,,,,,GIA 2336135872,,"Feather,  Indented Natural,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,7/8/2019 0:00,Diamond Grading Report,HK,,TRUE,1,,,1
115179080,HJDDCU2168,G,Cushion Modified,0.7,,VS1,,G,VG,S,G,4.71x4.56x3.30,,GIA,2337673649,,,11000,,10000,,,,72.3,59,XTK,XTK,,,N,Pointed,,,,,GIA 2337673649,Additional pinpoints are not shown. A patch of color is not shown.,"Crystal,  Cavity,  Pinpoint,  Etch Channel,  Natural,  Extra Facet", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Green,,None,None,None,Yellow - Green,Fancy Light,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/1/2019 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
115317686,HJRNG272 CU2218                  CU4496           ,G,Cushion Modified,4.01,H,VVS2,,VG,VG,N,,8.87x8.81x6.10,,GIA,5202258086,,,18360,-0.32,17550,-0.35,,,69.2,60,M,TK,,Faceted,N,Pointed,,,,,GIA 5202258086,Additional pinpoints are not shown.,"Pinpoint,  Cloud,  Needle",,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,5/2/2024 0:00,Diamond Grading Report,USA,,FALSE,1,,,1
117417226,HJDDOV2405,G,Oval,1.35,,VS1,,EX,VG,M,Y,7.90x5.88x3.78,,GIA,2356268572,,,4400,,4000,,,,64.3,58,TK,XTK,,Faceted,N,Pointed,,,,,GIA 2356268572,Internal graining is not shown.,"Crystal,  Feather,  Pinpoint,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,Yellow,,None,None,None,Yellow,Fancy Deep,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,06/22/2020 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
117775840,HJDDMQ2468,G,Marquise,1.01,D,SI1,,EX,EX,N,,10.66x5.13x3.12,,GIA,6355535735,,,4232,-0.08,4094,-0.11,,,60.9,54,TK,XTK,,Faceted,N,Pointed,,,,,GIA 6355535735,Additional twinning wisps are not shown. Surface graining is not shown.,"Twinning Wisp,  Feather,  Needle", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,1.01Cts D SI1 EX EX N GIA MB 6355535735.jpeg,,,,,,,,,,,,,,,,,07/15/2020 00:00:00,Diamond Grading Report,India,,TRUE,1,,,1
117825633,HJDDOV2471,G,Oval,2.01,F,VS1,,EX,VG,N,,9.98x7.15x4.40,,GIA,6355760365,,,11250,-0.25,10800,-0.28,,,61.6,54,TK,XTK,,Faceted,N,Pointed,,,,,GIA 6355760365,Pinpoints are not shown. Surface graining is not shown.,"Crystal,  Feather,  Cloud,  Needle,  Indented Natural",100% No BGM No Black. 100% Eye Clean. Nice Make. Stone in HK. For more details Call/Whats App +852-69731885 or Wechat - DiamondNation,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/6/2024 0:00,Diamond Grading Report,Hong Kong,,TRUE,1,,,1
117923181,HJDDMQ2481,G,Marquise,0.9,J,VVS2,,EX,VG,N,,10.15x4.93x2.93,Yes,GIA,2346871849,,,2816,-0.061,2720,-0.093,,,59.5,56,TK,VTK,,Faceted,N,Pointed,,,,,GIA 2346871849,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,WC0,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/11/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
118874958,HJDDOV2776,G,Oval,0.5,D,VS1,,EX,EX,N,,6.95x4.40x2.56,Yes,GIA,6352583703,,,1632,-0.32,1560,-0.35,,,58.2,64,STK,TK,,Faceted,N,Pointed,,,,,GIA 6352583703,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,WC0,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,07/15/2020 00:00:00,Diamond Dossier,USA,,TRUE,1,,,1
119061124,HJDDTR2803,G,Triangular,4.04,I,VS1,,VG,G,F,,11.62x14.20x2.76,,GIA,7368243220,,,15170,-0.26,14555,-0.29,,,,,M,TK,,Faceted,,,,,,,GIA 7368243220,Additional pinpoints are not shown.,"Needle,  Feather,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,BC0,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,4.04Cts - 4.33Cts I VS1 VG G FNT Each GIA TR Pair.jpeg,,,,,,,,,,,,,,,,,10/19/2020 00:00:00,Diamond Grading Report,,,TRUE,1,,,1
119061136,HJDDTR2804,G,Triangular,4.33,I,VS1,,VG,G,F,,11.78x14.00x3.04,,GIA,1368243248,,,15170,-0.26,14555,-0.29,,,,,M,TK,,Faceted,,Pointed,,,,,GIA 1368243248,Pinpoints are not shown.,"Feather,  Needle,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/19/2020 00:00:00,Diamond Grading Report,HK,,TRUE,1,,,1
119587177,HJDDOV2937,G,Oval,0.71,D,VS1,,EX,VG,N,,7.29x4.84x3.10,,GIA,2354478701,,,2482,-0.27,2380,-0.3,,,63.9,58,STK,TK,,Faceted,N,Pointed,,,,,GIA 2354478701,,"Crystal,  Cloud,  Feather,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,BT0,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,7/7/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
119814809,HJDDRD3027,G,Radiant,1.25,,VVS2,,EX,G,N,,7.32x5.18x3.52,,GIA,5201866320,,,40000,,38000,,,,67.9,64,VTK,XTK,,,N,Pointed,,,,,GIA 5201866320,,Feather,10/10 Color. Pure Pink. 100% No BGM Nice Make. Very Strong Color. Call/WhatApp +852-69731885 Vipul or WeChat: DiamondRepublic. ,,None,,None,None,None,Pink,Light,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/5/2020 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
120086044,HJDDOV3026,G,Oval,0.82,,VVS2,,VG,G,N,,6.30x4.77x3.34,,GIA,2191061716,,,10500,,9500,,,,70,59,VTK,XTK,,Faceted,N,Pointed,,,,,GIA 2191061716,,"Feather,  Natural,  Extra Facet", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,Yellow,Fancy Vivid,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,2/6/2018 0:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
120086046,HJDDOV3025,G,Oval,0.82,,VVS1,,VG,G,N,,6.35x4.80x3.34,,GIA,5192115545,,,10500,,9500,,,,69.7,58,VTK,XTK,,Faceted,N,Pointed,,,,,GIA 5192115545,Manufacturing remnants are not shown.,"Feather,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,Yellow,Fancy Vivid,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/23/2018 00:00:00,Colored Diamond Grading Report,USA,,TRUE,1,,,1
120990823,HJDDEM3203,G,Emerald,0.95,E,VVS2,,EX,VG,N,,6.62x4.71x3.15,,GIA,6214254052,,,3504,-0.27,3360,-0.3,,,66.9,62,STK,TK,,,N,Pointed,,,,,GIA 6214254052,,"Cloud,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/4/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
121142317,HJDDEM3286,G,Emerald,0.7,F,VS1,,EX,VG,N,,5.91x4.13x2.83,,GIA,6214233924,,,2331,-0.223,2220,-0.26,,,68.7,65,TK,VTK,,,N,Pointed,,,,,GIA 6214233924,,"Feather,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/27/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
121404182,HJDDEM3328,G,Emerald,0.31,D,VVS1,,VG,VG,N,,4.74x3.22x2.15,,GIA,3365054121,,,1495,-0.288,1426,-0.321,,,66.6,66,STK,VTK,,,N,Pointed,,,,,GIA 3365054121,,"Pinpoint,  Feather", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,09/22/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
121404183,HJDDEM3327,G,Emerald,0.32,D,VVS1,,EX,VG,N,,4.75x3.31x2.15,,GIA,6352771378,,,1495,-0.288,1426,-0.321,,,64.9,62,STK,TK,,,N,Pointed,,,,,GIA 6352771378,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,08/23/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
121936414,HJDDEM3391,G,Emerald,0.3,D,VVS2,,VG,VG,N,,4.74x3.41x2.22,,GIA,2366338546,,,1533,-0.193,1470,-0.226,,,65.2,68,TN,M,,,N,Pointed,,,,,GIA 2366338546,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/24/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
121936454,HJDDEM3390,G,Emerald,0.31,D,VVS2,,VG,VG,N,,4.74x3.36x2.20,,GIA,2366406874,,,1365,-0.282,1302,-0.315,,,65.6,68,STK,TK,,,N,Pointed,,,,,GIA 2366406874,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/3/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
121936627,HJDDEM3383,G,Emerald,0.38,D,VVS1,,EX,VG,N,,5.04x3.59x2.31,,GIA,1368338365,,,1495,-0.288,1426,-0.321,,,64.5,65,M,STK,,,N,Pointed,,,,,GIA 1368338365,,"Pinpoint,  Feather,  Surface Graining", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,10/29/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
121937771,HJDDEM3453,G,Emerald,0.38,D,VVS1,,EX,EX,N,,4.90x3.49x2.38,,GIA,5366832892,,,1495,-0.288,1426,-0.321,,,68.1,63,M,STK,,,N,Pointed,,,,,GIA 5366832892,,Pinpoint, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/4/2020 0:00,Diamond Dossier,,,TRUE,1,,,1
122527153,HJDDOV3505,G,Oval,0.8,D,VVS1,,VG,VG,N,,7.51x5.18x3.19,,GIA,2215279485,,,2920,-0.27,2800,-0.3,,,61.6,61,TN,TK,,Faceted,N,Pointed,,,,,GIA 2215279485,,"Pinpoint,  Feather,  Chip", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,11/16/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
122608599,HJDDEM3515,G,Emerald,0.35,D,VVS2,,EX,VG,N,,4.66x3.37x2.26,,GIA,2211355419,,,1365,-0.282,1302,-0.315,,,67.1,63,STK,TK,,,N,Pointed,,,,,GIA 2211355419,,"Pinpoint,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/30/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
122608600,HJDDEM3516,G,Emerald,0.35,E,VVS2,,VG,VG,N,,4.83x3.41x2.31,,GIA,6217356592,,,1235,-0.274,1178,-0.307,,,67.9,64,TK,VTK,,,N,Pointed,,,,,GIA 6217356592,,"Feather,  Natural,  Extra Facet", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,1/4/2021 0:00,Diamond Dossier,,,TRUE,1,,,1
122608603,HJDDEM3519,G,Emerald,0.72,F,VS1,,EX,VG,N,,5.94x4.25x2.90,,GIA,7361939043,,,1890,-0.37,1800,-0.4,,,68.2,63,M,TK,,,N,Pointed,,,,,GIA 7361939043,,"Crystal,  Cloud,  Needle,  Indented Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,BT1,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/14/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
122608620,HJDDCU3533,G,Cushion Modified,0.83,E,VS1,,EX,EX,N,,5.48x5.15x3.49,,GIA,2377059449,,,2176,-0.32,2080,-0.35,,,67.9,58,STK,VTK,,Faceted,N,Pointed,,,,,GIA 2377059449,,Feather, 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,None,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,12/23/2020 00:00:00,Diamond Dossier,,,TRUE,1,,,1
123279433,HJDDFC3540,G,Pentagonal,1.02,F,SI1,,G,G,F,,10.34x6.21x1.70,,GIA,7371583397,,,4838,0.21,4720,0.18,,,27.4,89,TK,VTK,,,N,Pointed,,,,,GIA 7371583397,,"Feather,  Pinpoint", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,None,,None,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/22/2021 00:00:00,Diamond Grading Report,,,TRUE,1,,,1
123279434,HJDDFC3542,G,Shield,1.02,L,SI1,,VG,VG,N,,6.78x9.10x3.08,,GIA,2377583406,,,2325,0.163,2250,0.125,,,33.9,81,M,M,,,N,Pointed,,,,,GIA 2377583406,,"Feather,  Natural", 100% No BGM Nice Make. For more details Call/WhatApp +852-69731885 Vipul or WeChat DiamondRepublic. ,,None,,,,,,,,Hong Kong,,Tsim Sha Tsui,,,,,,,,,,,,,,,,,,,,,,,,02/22/2021 00:00:00,Diamond Grading Report,,,TRUE,1,,,1
